,Frame,x_center,y_center,w,h,label,type,FileName
18620,003331.jpg,866.0,263.0,111.0,62.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003331.jpg
18621,003331.jpg,676.0,261.0,23.0,65.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003331.jpg
18622,003331.jpg,658.0,258.0,21.0,62.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003331.jpg
18623,003331.jpg,421.0,308.0,36.0,29.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003331.jpg
18624,003331.jpg,510.0,304.0,44.0,31.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003331.jpg
18625,008184.jpg,404.0,554.0,256.0,172.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008184.jpg
18626,008184.jpg,410.0,415.0,123.0,44.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008184.jpg
18627,001791.jpg,380.0,332.0,721.0,616.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001791.jpg
18628,006940.jpg,554.0,352.0,812.0,553.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006940.jpg
18629,000209.jpg,397.0,385.0,741.0,510.0,16.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000209.jpg
18630,004701.jpg,691.0,95.0,100.0,186.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004701.jpg
18631,003712.jpg,549.0,349.0,511.0,315.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003712.jpg
18632,006254.jpg,410.0,297.0,586.0,202.0,17.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006254.jpg
18633,003049.jpg,586.0,526.0,215.0,229.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18634,003049.jpg,456.0,534.0,255.0,212.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18635,003049.jpg,206.0,496.0,202.0,217.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18636,003049.jpg,294.0,384.0,108.0,44.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18637,003049.jpg,161.0,445.0,157.0,138.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18638,003049.jpg,62.0,399.0,117.0,119.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18639,003049.jpg,554.0,461.0,152.0,256.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18640,003049.jpg,387.0,468.0,186.0,345.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18641,003049.jpg,290.0,333.0,127.0,99.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18642,003049.jpg,157.0,406.0,142.0,236.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003049.jpg
18643,009713.jpg,499.0,342.0,561.0,490.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009713.jpg
18644,009713.jpg,672.0,95.0,215.0,186.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009713.jpg
18645,009713.jpg,352.0,92.0,198.0,181.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009713.jpg
18646,009713.jpg,821.0,154.0,267.0,294.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009713.jpg
18647,001108.jpg,312.0,428.0,290.0,423.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001108.jpg
18648,001108.jpg,739.0,362.0,442.0,556.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001108.jpg
18649,001108.jpg,500.0,457.0,182.0,358.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001108.jpg
18650,001282.jpg,612.0,358.0,300.0,563.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001282.jpg
18651,001282.jpg,257.0,380.0,399.0,515.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001282.jpg
18652,001282.jpg,307.0,394.0,204.0,339.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001282.jpg
18653,000985.jpg,481.0,322.0,958.0,636.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000985.jpg
18654,008438.jpg,568.0,407.0,311.0,288.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008438.jpg
18655,004939.jpg,300.0,65.0,83.0,127.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004939.jpg
18656,004939.jpg,782.0,258.0,355.0,488.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004939.jpg
18657,004939.jpg,450.0,318.0,897.0,632.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004939.jpg
18658,000636.jpg,452.0,378.0,601.0,390.0,17.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000636.jpg
18659,009448.jpg,303.0,375.0,84.0,176.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009448.jpg
18660,009448.jpg,582.0,299.0,73.0,38.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009448.jpg
18661,009448.jpg,228.0,324.0,123.0,109.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009448.jpg
18662,009448.jpg,87.0,358.0,167.0,159.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009448.jpg
18663,009448.jpg,916.0,345.0,88.0,137.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009448.jpg
18664,009448.jpg,108.0,385.0,65.0,176.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009448.jpg
18665,009448.jpg,29.0,397.0,54.0,241.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009448.jpg
18666,000328.jpg,302.0,397.0,382.0,227.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000328.jpg
18667,000328.jpg,49.0,326.0,94.0,231.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000328.jpg
18668,000328.jpg,715.0,322.0,259.0,266.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000328.jpg
18669,000328.jpg,573.0,325.0,67.0,137.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000328.jpg
18670,000328.jpg,278.0,278.0,111.0,316.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000328.jpg
18671,000328.jpg,364.0,223.0,75.0,125.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000328.jpg
18672,000328.jpg,745.0,264.0,100.0,258.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000328.jpg
18673,000328.jpg,584.0,264.0,88.0,166.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000328.jpg
18674,002926.jpg,378.0,337.0,342.0,225.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002926.jpg
18675,002926.jpg,554.0,180.0,225.0,167.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002926.jpg
18676,004004.jpg,641.0,591.0,310.0,97.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004004.jpg
18677,004004.jpg,291.0,485.0,576.0,197.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004004.jpg
18678,003227.jpg,535.0,332.0,851.0,616.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003227.jpg
18679,007564.jpg,789.0,360.0,114.0,97.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007564.jpg
18680,007564.jpg,740.0,524.0,143.0,199.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007564.jpg
18681,005170.jpg,185.0,357.0,94.0,219.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005170.jpg
18682,005170.jpg,297.0,352.0,94.0,217.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005170.jpg
18683,005170.jpg,461.0,344.0,131.0,235.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005170.jpg
18684,005170.jpg,649.0,318.0,138.0,290.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005170.jpg
18685,005170.jpg,761.0,362.0,98.0,91.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005170.jpg
18686,005170.jpg,619.0,331.0,106.0,184.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005170.jpg
18687,002848.jpg,460.0,323.0,148.0,447.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002848.jpg
18688,003950.jpg,426.0,441.0,81.0,190.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003950.jpg
18689,003950.jpg,339.0,469.0,102.0,190.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003950.jpg
18690,003950.jpg,247.0,465.0,83.0,186.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003950.jpg
18691,003950.jpg,189.0,441.0,71.0,162.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003950.jpg
18692,003950.jpg,238.0,369.0,61.0,54.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003950.jpg
18693,003950.jpg,419.0,389.0,46.0,90.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003950.jpg
18694,000970.jpg,728.0,292.0,134.0,147.0,17.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000970.jpg
18695,000970.jpg,481.0,375.0,958.0,531.0,17.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000970.jpg
18696,006309.jpg,530.0,356.0,860.0,529.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006309.jpg
18697,006819.jpg,385.0,442.0,417.0,253.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006819.jpg
18698,006819.jpg,233.0,390.0,94.0,210.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006819.jpg
18699,006819.jpg,322.0,432.0,148.0,256.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006819.jpg
18700,006819.jpg,483.0,466.0,132.0,218.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006819.jpg
18701,006819.jpg,77.0,356.0,88.0,172.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006819.jpg
18702,001724.jpg,443.0,322.0,642.0,583.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001724.jpg
18703,000203.jpg,210.0,479.0,221.0,319.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000203.jpg
18704,007340.jpg,548.0,305.0,824.0,541.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007340.jpg
18705,001941.jpg,593.0,304.0,733.0,451.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001941.jpg
18706,001941.jpg,732.0,234.0,348.0,461.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001941.jpg
18707,007372.jpg,569.0,362.0,781.0,105.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007372.jpg
18708,002000.jpg,751.0,411.0,77.0,89.0,14.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002000.jpg
18709,002000.jpg,157.0,486.0,188.0,307.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002000.jpg
18710,001760.jpg,138.0,340.0,271.0,284.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001760.jpg
18711,001760.jpg,599.0,296.0,195.0,289.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001760.jpg
18712,001760.jpg,768.0,305.0,220.0,280.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001760.jpg
18713,001760.jpg,824.0,434.0,271.0,215.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001760.jpg
18714,001760.jpg,627.0,534.0,399.0,212.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001760.jpg
18715,001760.jpg,173.0,502.0,289.0,276.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001760.jpg
18716,001760.jpg,483.0,399.0,202.0,96.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001760.jpg
18717,006457.jpg,548.0,307.0,804.0,541.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006457.jpg
18718,006457.jpg,492.0,321.0,937.0,637.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006457.jpg
18719,002835.jpg,385.0,409.0,636.0,141.0,17.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002835.jpg
18720,008711.jpg,448.0,377.0,816.0,460.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008711.jpg
18721,008711.jpg,682.0,167.0,557.0,303.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008711.jpg
18722,008711.jpg,491.0,309.0,83.0,79.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008711.jpg
18723,008711.jpg,705.0,104.0,61.0,56.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008711.jpg
18724,002573.jpg,714.0,340.0,211.0,135.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18725,002573.jpg,834.0,358.0,252.0,176.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18726,002573.jpg,548.0,271.0,117.0,65.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18727,002573.jpg,644.0,268.0,129.0,75.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18728,002573.jpg,308.0,255.0,67.0,46.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18729,002573.jpg,371.0,362.0,296.0,218.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18730,002573.jpg,226.0,341.0,228.0,157.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18731,002573.jpg,861.0,288.0,86.0,176.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18732,002573.jpg,741.0,252.0,61.0,90.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18733,002573.jpg,644.0,236.0,33.0,73.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18734,002573.jpg,541.0,245.0,35.0,67.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18735,002573.jpg,366.0,296.0,60.0,193.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18736,002573.jpg,317.0,236.0,23.0,43.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18737,002573.jpg,226.0,294.0,67.0,135.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18738,002573.jpg,189.0,247.0,36.0,58.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002573.jpg
18739,006682.jpg,774.0,381.0,369.0,510.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006682.jpg
18740,006682.jpg,111.0,428.0,219.0,423.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006682.jpg
18741,006682.jpg,413.0,359.0,380.0,548.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006682.jpg
18742,001327.jpg,291.0,355.0,576.0,571.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001327.jpg
18743,005601.jpg,412.0,455.0,816.0,370.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005601.jpg
18744,005601.jpg,553.0,283.0,276.0,362.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005601.jpg
18745,000603.jpg,445.0,420.0,710.0,324.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000603.jpg
18746,000533.jpg,712.0,375.0,115.0,219.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000533.jpg
18747,000533.jpg,243.0,347.0,113.0,232.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000533.jpg
18748,000533.jpg,483.0,324.0,954.0,632.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000533.jpg
18749,001434.jpg,875.0,576.0,40.0,108.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001434.jpg
18750,001434.jpg,841.0,571.0,42.0,108.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001434.jpg
18751,001434.jpg,628.0,520.0,323.0,129.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001434.jpg
18752,001434.jpg,319.0,514.0,265.0,172.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001434.jpg
18753,001168.jpg,388.0,321.0,772.0,638.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001168.jpg
18754,001168.jpg,748.0,382.0,424.0,515.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001168.jpg
18755,004792.jpg,476.0,301.0,364.0,257.0,16.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004792.jpg
18756,004302.jpg,481.0,373.0,958.0,269.0,19.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004302.jpg
18757,002256.jpg,794.0,485.0,332.0,304.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002256.jpg
18758,002256.jpg,543.0,484.0,154.0,131.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002256.jpg
18759,002256.jpg,397.0,556.0,38.0,85.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002256.jpg
18760,006654.jpg,480.0,344.0,822.0,457.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006654.jpg
18761,006654.jpg,152.0,142.0,300.0,254.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006654.jpg
18762,006654.jpg,822.0,491.0,273.0,275.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006654.jpg
18763,000798.jpg,481.0,421.0,958.0,438.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000798.jpg
18764,000798.jpg,314.0,432.0,367.0,415.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000798.jpg
18765,001129.jpg,482.0,354.0,956.0,571.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001129.jpg
18766,001129.jpg,688.0,257.0,543.0,334.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001129.jpg
18767,001129.jpg,180.0,260.0,355.0,277.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001129.jpg
18768,002803.jpg,576.0,398.0,288.0,270.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002803.jpg
18769,002803.jpg,355.0,375.0,300.0,254.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002803.jpg
18770,002803.jpg,786.0,249.0,129.0,126.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002803.jpg
18771,002803.jpg,674.0,220.0,150.0,75.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002803.jpg
18772,002803.jpg,465.0,229.0,177.0,85.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002803.jpg
18773,002803.jpg,340.0,242.0,119.0,96.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002803.jpg
18774,002803.jpg,610.0,179.0,60.0,68.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002803.jpg
18775,003508.jpg,389.0,420.0,773.0,439.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003508.jpg
18776,007296.jpg,490.0,185.0,246.0,152.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007296.jpg
18777,007296.jpg,472.0,447.0,399.0,386.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007296.jpg
18778,007296.jpg,820.0,560.0,119.0,160.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007296.jpg
18779,007296.jpg,185.0,508.0,36.0,49.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007296.jpg
18780,007296.jpg,240.0,496.0,27.0,43.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007296.jpg
18781,007296.jpg,741.0,602.0,38.0,49.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007296.jpg
18782,007412.jpg,462.0,327.0,916.0,627.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007412.jpg
18783,007412.jpg,302.0,223.0,532.0,403.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007412.jpg
18784,005191.jpg,540.0,352.0,841.0,268.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18785,005191.jpg,459.0,496.0,791.0,288.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18786,005191.jpg,931.0,264.0,58.0,101.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18787,005191.jpg,781.0,237.0,100.0,65.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18788,005191.jpg,436.0,207.0,84.0,44.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18789,005191.jpg,105.0,312.0,117.0,137.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18790,005191.jpg,240.0,307.0,100.0,123.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18791,005191.jpg,355.0,299.0,96.0,113.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18792,005191.jpg,434.0,298.0,73.0,166.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18793,005191.jpg,485.0,305.0,60.0,176.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18794,005191.jpg,524.0,318.0,73.0,189.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18795,005191.jpg,614.0,358.0,146.0,232.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18796,005191.jpg,742.0,412.0,152.0,302.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18797,005191.jpg,877.0,465.0,165.0,346.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18798,005191.jpg,759.0,490.0,213.0,195.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18799,005191.jpg,583.0,417.0,125.0,108.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005191.jpg
18800,009053.jpg,443.0,331.0,720.0,382.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009053.jpg
18801,009624.jpg,460.0,258.0,132.0,288.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009624.jpg
18802,007432.jpg,879.0,318.0,154.0,114.0,2.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007432.jpg
18803,007432.jpg,186.0,558.0,300.0,164.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007432.jpg
18804,007432.jpg,126.0,472.0,198.0,131.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007432.jpg
18805,003212.jpg,484.0,358.0,868.0,336.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003212.jpg
18806,008382.jpg,170.0,93.0,175.0,168.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18807,008382.jpg,347.0,111.0,44.0,86.0,3.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18808,008382.jpg,55.0,305.0,106.0,164.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18809,008382.jpg,356.0,240.0,179.0,138.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18810,008382.jpg,621.0,182.0,83.0,82.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18811,008382.jpg,521.0,202.0,156.0,111.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18812,008382.jpg,484.0,413.0,952.0,454.0,11.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18813,008382.jpg,97.0,94.0,40.0,51.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18814,008382.jpg,98.0,122.0,38.0,48.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008382.jpg
18815,004766.jpg,565.0,335.0,298.0,599.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004766.jpg
18816,004766.jpg,756.0,377.0,154.0,184.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004766.jpg
18817,004766.jpg,66.0,361.0,129.0,548.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004766.jpg
18818,008064.jpg,633.0,174.0,63.0,75.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008064.jpg
18819,008064.jpg,600.0,201.0,40.0,90.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008064.jpg
18820,008064.jpg,514.0,84.0,56.0,44.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008064.jpg
18821,008064.jpg,916.0,584.0,81.0,73.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008064.jpg
18822,008064.jpg,691.0,532.0,250.0,204.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008064.jpg
18823,008064.jpg,395.0,511.0,351.0,258.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008064.jpg
18824,007419.jpg,625.0,346.0,589.0,466.0,16.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007419.jpg
18825,009956.jpg,498.0,274.0,543.0,476.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009956.jpg
18826,006454.jpg,484.0,369.0,856.0,265.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006454.jpg
18827,006248.jpg,476.0,279.0,119.0,310.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006248.jpg
18828,006248.jpg,393.0,300.0,94.0,451.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006248.jpg
18829,006248.jpg,255.0,338.0,353.0,501.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006248.jpg
18830,006248.jpg,723.0,335.0,474.0,610.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006248.jpg
18831,006248.jpg,248.0,310.0,253.0,74.0,3.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006248.jpg
18832,006248.jpg,35.0,568.0,58.0,118.0,3.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006248.jpg
18833,001476.jpg,505.0,395.0,246.0,238.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001476.jpg
18834,001476.jpg,482.0,264.0,196.0,311.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001476.jpg
18835,001476.jpg,905.0,258.0,40.0,102.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001476.jpg
18836,001476.jpg,605.0,211.0,104.0,43.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001476.jpg
18837,001476.jpg,700.0,222.0,152.0,62.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001476.jpg
